year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate,sale_date,sale_month
2000,FORD,MUSTANG,GT,Convertible,automatic,1fafp45x2yf302925,ga,28,149055,red,black,mall of georgia mazda,1875,3300,Thu Jan 22 2015 02:00:00 GMT-0800 (PST),2015-01-22,1
1998,FORD,MUSTANG,GT,Convertible,automatic,1fafp45x1wf248935,mo,19,85736,beige,brown,blackhawk finance,2400,2500,Tue Jan 27 2015 03:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0e5227114,ca,39,62890,silver,black,dtg operations inc,13150,13500,Tue Jan 27 2015 04:30:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5314302,mo,49,12841,blue,tan,ford motor credit company,19450,21700,Tue Feb 10 2015 05:30:00 GMT-0800 (PST),2015-02-10,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em3e5227222,ca,41,58355,white,black,dtg operations inc,13700,13900,Tue Jan 27 2015 04:30:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0e5232099,ca,31,57312,white,beige,dtg operations inc,13850,14300,Tue Jan 27 2015 04:30:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4e5227150,ca,29,56074,black,black,dtg operations inc,13950,15500,Tue Feb 17 2015 04:30:00 GMT-0800 (PST),2015-02-17,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7e5213355,nv,44,57106,red,gray,dtg operations inc,13800,13500,Fri Jan 23 2015 04:00:00 GMT-0800 (PST),2015-01-23,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5213311,ca,31,64000,blue,black,dtg operations inc,13000,12700,Tue Jan 27 2015 04:30:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8e5217785,ca,43,61089,black,black,dtg operations inc,13350,13000,Tue Jan 27 2015 04:30:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,GT,Convertible,,1zvbp8ff6e5314404,qc,49,8486,silver,black,ford motor company of canada,28400,29900,Tue Jan 27 2015 02:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8e5314310,mo,48,11354,blue,beige,ford motor credit company,19650,19600,Tue Feb 10 2015 05:30:00 GMT-0800 (PST),2015-02-10,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8e5220024,ca,23,59863,white,black,dtg operations inc,13500,11500,Tue Jan 27 2015 04:30:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7e5205899,ca,37,60768,black,black,dtg operations inc,13400,13700,Tue Jan 27 2015 04:30:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxe5314308,mo,5,12377,red,tan,ford motor credit company,19450,22300,Tue Jan 27 2015 05:30:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5e5306858,nc,19,7548,black,black,fleet lease remarketing,23900,10500,Mon Feb 16 2015 01:30:00 GMT-0800 (PST),2015-02-16,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7e5314315,mo,49,11415,blue,black,ford motor credit company,19550,19200,Tue Jan 27 2015 05:30:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5213339,ca,32,61286,black,black,dtg operations inc,13350,13200,Tue Jan 27 2015 04:30:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6e5293330,ca,1,33064,red,black,enterprise vehicle exchange / tra / rental / tulsa,16850,12700,Tue Jan 27 2015 04:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6e5227070,ca,37,63632,red,black,dtg operations inc,13050,13500,Tue Jan 27 2015 04:30:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4e5314322,mo,5,13172,red,gray,ford motor credit company,19350,19300,Tue Jan 27 2015 05:30:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0e5314317,mo,48,12088,silver,black,ford motor credit company,19350,19100,Tue Feb 03 2015 02:30:00 GMT-0800 (PST),2015-02-03,2
2014,FORD,MUSTANG,GT,Convertible,automatic,1zvbp8ff3e5323254,nv,34,24134,blue,black,budget rent a car/salt lake city,24800,24700,Fri Feb 06 2015 04:00:00 GMT-0800 (PST),2015-02-06,2
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6d5234485,ca,35,61358,silver,black,dtg operations inc,12450,12600,Tue Jan 27 2015 04:30:00 GMT-0800 (PST),2015-01-27,1
2002,FORD,THUNDERBIRD,Premium,Convertible,automatic,1fahp60a62y124701,ca,19,94904,red,red,premium auto wholesale,9500,6200,Thu Jan 22 2015 04:00:00 GMT-0800 (PST),2015-01-22,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em3e5238303,fl,44,35074,red,black,ez rent a car inc,16600,16000,Tue Jan 27 2015 01:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8e5238295,fl,34,37111,black,black,ez rent a car inc,16350,15700,Tue Jan 27 2015 01:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxe5238346,fl,41,35273,black,black,ez rent a car inc,16600,15900,Tue Jan 27 2015 01:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,,1zvbp8em6e5238361,fl,39,39568,blue,gray,ez rent a car inc,16050,15600,Tue Jan 27 2015 01:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5e5238366,fl,41,37981,blue,black,ez rent a car inc,16250,15800,Tue Jan 27 2015 01:00:00 GMT-0800 (PST),2015-01-27,1
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7c5287193,tx,19,61624,red,black,the hertz corporation,11450,10100,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2009,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvht84n195118697,pa,42,30596,red,black,capa wholesale cars inc,8375,11000,Fri Jan 23 2015 01:30:00 GMT-0800 (PST),2015-01-23,1
2004,FORD,THUNDERBIRD,Premium,Convertible,automatic,1fahp60a14y112104,nv,35,49127,red,black,ford country,13650,13800,Fri Jan 23 2015 03:45:00 GMT-0800 (PST),2015-01-23,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4e5213328,ca,4,58055,silver,black,dtg operations inc,13800,13100,Wed Feb 18 2015 04:30:00 GMT-0800 (PST),2015-02-18,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxe5210871,fl,38,40962,—,black,ars/avis budget group,17800,13800,Thu Feb 19 2015 01:00:00 GMT-0800 (PST),2015-02-19,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8e5222534,fl,42,38238,—,tan,ars/avis budget group,17950,18800,Wed Feb 04 2015 02:00:00 GMT-0800 (PST),2015-02-04,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4e5299689,oh,46,21423,red,black,pauley motor car co preowned vehicles llc,18300,18600,Tue Jan 27 2015 01:30:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2e5238339,fl,25,42268,gray,black,ez rent a car inc,15500,16000,Tue Feb 03 2015 01:00:00 GMT-0800 (PST),2015-02-03,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1e5272109,fl,4,27413,blue,black,enterprise vehicle exchange/ars/coconut creek,17550,17800,Fri Jan 30 2015 01:00:00 GMT-0800 (PST),2015-01-30,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1e5262521,fl,38,35381,—,black,ars/avis budget group,18350,18700,Wed Feb 04 2015 02:00:00 GMT-0800 (PST),2015-02-04,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5210778,fl,43,40988,white,gray,ars/avis budget group,17350,18000,Thu Jan 29 2015 01:00:00 GMT-0800 (PST),2015-01-29,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5279485,fl,37,29852,—,black,ars/avis budget group,19200,19500,Wed Feb 04 2015 02:00:00 GMT-0800 (PST),2015-02-04,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6e5263549,fl,41,20025,black,black,enterprise vehicle exchange/ars/coconut creek,18500,18700,Fri Jan 30 2015 01:00:00 GMT-0800 (PST),2015-01-30,1
2014,FORD,MUSTANG,GT,Convertible,automatic,1zvbp8ff1e5293347,nv,43,27399,white,black,budget rent a car/salt lake city,24500,23900,Fri Feb 06 2015 04:00:00 GMT-0800 (PST),2015-02-06,2
2014,FORD,MUSTANG,GT Premium,Convertible,automatic,1zvbp8ff7e5243486,fl,37,25094,—,black,ford motor credit company,26800,25400,Thu Feb 12 2015 01:00:00 GMT-0800 (PST),2015-02-12,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5270639,ca,42,38323,red,beige,ars/avis budget group,18250,18000,Thu Feb 26 2015 04:30:00 GMT-0800 (PST),2015-02-26,2
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em3d5276435,mo,4,54795,gray,black,dtg operations inc,13250,14200,Wed Feb 11 2015 02:00:00 GMT-0800 (PST),2015-02-11,2
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7d5276342,tx,44,66118,blue,—,dtg operations inc,12450,13600,Thu Feb 05 2015 04:00:00 GMT-0800 (PST),2015-02-05,2
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2d5239439,tn,19,40887,—,gray,exeter finance corp,13500,10100,Wed Jan 28 2015 02:30:00 GMT-0800 (PST),2015-01-28,1
2002,FORD,THUNDERBIRD,Deluxe,Convertible,automatic,1fahp60a72y115408,nc,23,52936,black,red,meridian remarketing,13950,9400,Tue Feb 03 2015 01:15:00 GMT-0800 (PST),2015-02-03,2
1997,FORD,MUSTANG,Base,Convertible,automatic,1falp4447vf159671,tx,19,140045,yellow,gray,automotive remarketing inc,1150,700,Tue Jan 27 2015 02:30:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7e5238367,fl,36,35288,blue,black,ez rent a car inc,16400,16900,Tue Feb 03 2015 01:00:00 GMT-0800 (PST),2015-02-03,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6e5238330,fl,41,31836,silver,black,ez rent a car inc,17000,15800,Tue Jan 27 2015 01:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxe5238282,fl,43,35566,silver,black,ez rent a car inc,16350,15800,Tue Feb 03 2015 01:00:00 GMT-0800 (PST),2015-02-03,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2e5238342,fl,34,35616,gray,black,ez rent a car inc,16550,15900,Tue Jan 27 2015 01:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5238371,fl,26,36310,white,black,ez rent a car inc,16450,15000,Tue Jan 27 2015 01:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7e5238336,fl,35,35636,silver,black,ez rent a car inc,16550,15800,Tue Jan 27 2015 01:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxe5238279,fl,39,38725,silver,black,ez rent a car inc,15950,15700,Tue Feb 03 2015 01:00:00 GMT-0800 (PST),2015-02-03,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1e5238333,fl,36,36608,silver,black,ez rent a car inc,16400,15700,Tue Jan 27 2015 01:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0e5227081,ca,42,63593,white,black,dtg operations inc,13050,13000,Wed Jan 28 2015 04:30:00 GMT-0800 (PST),2015-01-28,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9d5272390,il,26,53599,gray,black,dtg operations inc,13800,12800,Thu Feb 26 2015 02:30:00 GMT-0800 (PST),2015-02-26,2
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0c5273300,ca,36,48971,white,black,dtg operations inc,12550,11800,Thu Mar 05 2015 04:00:00 GMT-0800 (PST),2015-03-05,3
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxc5273305,ca,28,52988,white,black,dtg operations inc,12250,12000,Thu Feb 19 2015 11:30:00 GMT-0800 (PST),2015-02-19,2
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1c5270616,ca,35,59705,white,black,dtg operations inc,11650,11800,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2012,FORD,MUSTANG,V6,Convertible,manual,1zvbp8em9c5254857,fl,25,23279,black,black,ford motor credit company llc,14650,13300,Fri Feb 13 2015 01:00:00 GMT-0800 (PST),2015-02-13,2
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5c5273325,ca,37,45576,black,black,dtg operations inc,12850,12300,Thu Feb 19 2015 11:30:00 GMT-0800 (PST),2015-02-19,2
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1c5273290,ca,28,53748,black,black,dtg operations inc,12200,11700,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4c5286728,ca,19,60265,red,tan,the hertz corporation,11800,9000,Wed Feb 04 2015 04:30:00 GMT-0800 (PST),2015-02-04,2
2012,FORD,MUSTANG,V6,Convertible,,1zvbp8em2c5273699,ca,33,52537,blue,gray,dtg operations inc,12100,12100,Thu Feb 12 2015 03:30:00 GMT-0800 (PST),2015-02-12,2
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4c5273297,ca,33,51532,black,black,dtg operations inc,12700,11700,Thu Feb 26 2015 03:30:00 GMT-0800 (PST),2015-02-26,2
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2c5273301,ca,35,50846,white,black,dtg operations inc,12800,11500,Thu Feb 26 2015 03:30:00 GMT-0800 (PST),2015-02-26,2
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2c5273296,ca,36,51473,black,black,dtg operations inc,12200,12100,Thu Feb 12 2015 03:30:00 GMT-0800 (PST),2015-02-12,2
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9c5273683,ca,41,46065,silver,black,dtg operations inc,13250,12200,Thu Feb 26 2015 03:30:00 GMT-0800 (PST),2015-02-26,2
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4c5273316,ca,35,55573,red,black,dtg operations inc,12050,12800,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7c5273293,ca,44,46750,black,black,dtg operations inc,12800,12600,Thu Feb 19 2015 11:30:00 GMT-0800 (PST),2015-02-19,2
2010,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8en3a5157451,mi,3,75993,black,black,christian financial credit union,10350,7500,Thu Feb 12 2015 01:30:00 GMT-0800 (PST),2015-02-12,2
2010,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8en4a5117136,ca,33,159433,gray,beige,wells fargo dealer services,8150,8600,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2010,FORD,MUSTANG,V6,Convertible,,1zvbp8en7a5168016,tx,31,101407,blue,beige,gm financial,8700,8500,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),2015-01-28,1
2006,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvft84n865226592,sc,27,144194,gray,gray,east coast volkswagen,4850,5400,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),2015-01-28,1
2006,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvft84nx65226576,tx,19,121389,red,tan,ar auto sales,5375,5000,Wed Jan 28 2015 02:30:00 GMT-0800 (PST),2015-01-28,1
2003,FORD,MUSTANG,Premium,Convertible,automatic,1fafp44473f410361,fl,28,82004,yellow,black,autonation chevrolet pembroke pines,3500,3800,Tue Jan 27 2015 10:00:00 GMT-0800 (PST),2015-01-27,1
1998,FORD,MUSTANG,Base,Convertible,automatic,1fafp444xwf227184,fl,19,157808,red,gray,coggin deland honda,1125,700,Tue Feb 10 2015 10:00:00 GMT-0800 (PST),2015-02-10,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0e5310557,ca,1,10282,white,black,enterprise vehicle exchange / tra / rental / tulsa,19550,16500,Tue Feb 03 2015 04:00:00 GMT-0800 (PST),2015-02-03,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8e5271992,ca,4,16070,blue,black,enterprise vehicle exchange / tra / rental / tulsa,18850,15900,Tue Feb 03 2015 04:00:00 GMT-0800 (PST),2015-02-03,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2e5293180,fl,44,23075,red,beige,enterprise vehicle exchange/ars/coconut creek,18100,19800,Fri Jan 30 2015 01:00:00 GMT-0800 (PST),2015-01-30,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4e5229481,ca,35,53660,black,black,dtg operations inc,14300,13700,Wed Jan 28 2015 04:30:00 GMT-0800 (PST),2015-01-28,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5208156,ca,25,49058,gray,black,sun community fcu,14850,14200,Wed Jan 28 2015 04:30:00 GMT-0800 (PST),2015-01-28,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4e5205830,ca,34,57103,silver,black,dtg operations inc,13900,13900,Wed Feb 18 2015 04:30:00 GMT-0800 (PST),2015-02-18,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1e5220009,ca,35,59940,white,black,dtg operations inc,13300,13200,Wed Feb 04 2015 04:30:00 GMT-0800 (PST),2015-02-04,2
2014,FORD,MUSTANG,GT,Convertible,automatic,1zvbp8ffxe5293346,tx,45,27593,white,black,budget rent a car/salt lake city,24500,24100,Wed Feb 04 2015 02:05:00 GMT-0800 (PST),2015-02-04,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em3e5205883,ca,36,66889,red,black,dtg operations inc,12650,12500,Wed Jan 28 2015 04:30:00 GMT-0800 (PST),2015-01-28,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6e5217767,ut,34,53538,silver,black,dtg operations inc,14350,13900,Wed Feb 18 2015 03:30:00 GMT-0800 (PST),2015-02-18,2
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0d5272164,ca,42,51487,blue,black,dtg operations inc,12950,12400,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4d5241595,mo,45,18211,white,brown,ford motor credit company,17600,18100,Tue Feb 03 2015 03:00:00 GMT-0800 (PST),2015-02-03,2
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4d5229785,ca,39,56372,white,black,dtg operations inc,12700,12300,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0d5214152,ca,35,49992,red,black,dtg operations inc,13050,12801,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2d5272442,tn,39,55123,blue,black,dollar thrifty auto group/faao,12750,12800,Wed Jan 28 2015 02:30:00 GMT-0800 (PST),2015-01-28,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxd5214126,ca,41,61721,red,black,dtg operations inc,12850,12400,Thu Feb 12 2015 03:30:00 GMT-0800 (PST),2015-02-12,2
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6d5276431,wa,49,62575,gray,black,dtag,12350,12000,Wed Jan 28 2015 04:30:00 GMT-0800 (PST),2015-01-28,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5d5229858,ca,34,57972,silver,—,dtg operations inc,12600,12300,Wed Jan 28 2015 04:30:00 GMT-0800 (PST),2015-01-28,1
2002,FORD,MUSTANG,GT Deluxe,Convertible,automatic,1fafp45x42f128525,ga,3,135277,white,black,five star nissan,2125,3300,Fri Jan 30 2015 03:00:00 GMT-0800 (PST),2015-01-30,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1e5310504,fl,21,15277,silver,black,north american fleet sales inc,19400,15500,Tue Feb 17 2015 01:30:00 GMT-0800 (PST),2015-02-17,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7e5229538,ca,41,45048,silver,black,avis corporation,16900,17200,Wed Feb 04 2015 04:30:00 GMT-0800 (PST),2015-02-04,2
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2d5203699,ca,29,61015,black,black,dtg operations inc,12450,11800,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2d5203704,ca,28,52261,red,beige,dtg operations inc,12900,12000,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6d5203690,ca,29,61761,red,black,dtg operations inc,12400,11500,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7c5270572,tx,39,78728,white,black,exeter finance corp,9900,11700,Tue Jan 27 2015 02:30:00 GMT-0800 (PST),2015-01-27,1
2013,FORD,MUSTANG,V6,Convertible,,1zvbp8em5d5214129,ca,37,58081,white,gray,dtg operations inc,12600,12000,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2005,FORD,THUNDERBIRD,Deluxe,Convertible,automatic,1fahp60a65y102640,nj,25,91263,silver,black,t l c auto sales inc,9375,10000,Wed Feb 11 2015 01:30:00 GMT-0800 (PST),2015-02-11,2
2001,FORD,MUSTANG,GT Premium,Convertible,automatic,1fafp45x31f114940,fl,37,22497,red,beige,continental auto group,4450,15000,Tue Jan 27 2015 01:30:00 GMT-0800 (PST),2015-01-27,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9d5209905,ga,38,64885,red,gray,dollar thrifty automotive group,12250,13201,Tue Feb 03 2015 01:30:00 GMT-0800 (PST),2015-02-03,2
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7d5272159,ca,43,53060,red,black,dtg operations inc,12850,12400,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9d5239650,fl,42,39869,—,black,ars/avis budget group,15200,16500,Wed Feb 04 2015 02:00:00 GMT-0800 (PST),2015-02-04,2
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5d5234459,ca,39,65572,white,black,ecars,12200,12500,Tue Feb 03 2015 04:30:00 GMT-0800 (PST),2015-02-03,2
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2d5204643,tx,29,36614,silver,tan,tdaf remarketing,15900,13000,Wed Feb 11 2015 02:00:00 GMT-0800 (PST),2015-02-11,2
2010,FORD,MUSTANG,GT,Convertible,automatic,1zvbp8fh3a5127343,fl,41,58346,black,black,cire leasing,16850,18400,Tue Feb 03 2015 01:15:00 GMT-0800 (PST),2015-02-03,2
2010,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8en1a5116283,fl,23,87393,—,brown,ford motor credit company llc,8825,7500,Thu Jan 29 2015 01:00:00 GMT-0800 (PST),2015-01-29,1
2007,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvft84n875354820,pa,19,166597,blue,gray,bergeys chevrolet inc,4325,3100,Tue Feb 03 2015 01:30:00 GMT-0800 (PST),2015-02-03,2
2006,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvft84n965103108,nc,27,57082,red,beige,hendrick chevrolet cadillac,6900,7600,Wed Jan 28 2015 06:30:00 GMT-0800 (PST),2015-01-28,1
2005,FORD,MUSTANG,GT Deluxe,Convertible,manual,1zvht85h455176810,fl,24,70315,blue,black,nicholas financial inc/clearwater,8975,9500,Thu Jan 29 2015 07:01:00 GMT-0800 (PST),2015-01-29,1
2003,FORD,THUNDERBIRD,Deluxe,Convertible,automatic,1fahp60a63y100805,ca,41,37752,white,black,high bid trading co inc,15000,14000,Wed Jan 28 2015 04:15:00 GMT-0800 (PST),2015-01-28,1
1999,FORD,MUSTANG,Base,Convertible,manual,1fafp4449xf139678,ca,2,178377,red,tan,800 loan mart,1125,600,Tue Jan 27 2015 05:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5248060,fl,45,9191,white,black,ford motor credit company,22400,25700,Wed Feb 04 2015 02:00:00 GMT-0800 (PST),2015-02-04,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5208545,az,32,63011,gray,black,dtg operations inc,13100,13200,Thu Jan 29 2015 03:30:00 GMT-0800 (PST),2015-01-29,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6e5213315,az,34,61039,blue,black,dtg operations inc,13400,12900,Thu Feb 19 2015 03:30:00 GMT-0800 (PST),2015-02-19,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxe5323042,fl,49,11329,—,gray,avis budget group,19500,21000,Wed Feb 04 2015 02:00:00 GMT-0800 (PST),2015-02-04,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1e5311135,fl,46,23494,—,black,ford motor credit company,20200,23300,Wed Feb 04 2015 02:00:00 GMT-0800 (PST),2015-02-04,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8e5292762,fl,43,20904,black,black,avis budget group,18700,20000,Wed Feb 18 2015 02:00:00 GMT-0800 (PST),2015-02-18,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em3e5322850,fl,48,18010,black,black,avis budget group,18650,20200,Wed Feb 04 2015 02:00:00 GMT-0800 (PST),2015-02-04,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5e5227125,az,29,53047,silver,black,dtg operations inc,14350,13900,Thu Jan 29 2015 03:30:00 GMT-0800 (PST),2015-01-29,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7e5322852,fl,49,10424,black,black,avis budget group,19600,21200,Wed Feb 04 2015 02:00:00 GMT-0800 (PST),2015-02-04,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6e5323068,fl,46,17790,black,black,avis budget group,18650,20500,Wed Feb 04 2015 02:00:00 GMT-0800 (PST),2015-02-04,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8e5322813,fl,48,17629,—,black,avis budget group,18700,20600,Wed Feb 04 2015 02:00:00 GMT-0800 (PST),2015-02-04,2
