year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate,sale_date,sale_month
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1d5276420,ca,41,65329,white,gray,the hertz corporation,12100,12200,Wed Jan 21 2015 04:30:00 GMT-0800 (PST),2015-01-21,1
2010,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8en9a5172178,tn,25,90319,blue,—,dt inventory,8900,7200,Tue Jan 20 2015 02:30:00 GMT-0800 (PST),2015-01-20,1
2010,FORD,MUSTANG,GT,Convertible,automatic,1zvbp8fh2a5164500,fl,47,56569,gray,black,cire leasing,16650,17700,Tue Jan 27 2015 01:15:00 GMT-0800 (PST),2015-01-27,1
2007,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvft84n575291742,fl,27,184735,white,gray,triangle chevrolet buick inc,3600,4800,Tue Jan 20 2015 02:30:00 GMT-0800 (PST),2015-01-20,1
2004,FORD,THUNDERBIRD,Premium,Convertible,automatic,1fahp60a14y104133,oh,45,68824,burgundy,beige,byers ford llc,12000,12300,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),2015-01-20,1
2002,FORD,MUSTANG,Deluxe,Convertible,automatic,1fafp44422f141572,fl,28,143037,blue,blue,mid atlantic finance/clearwater,1650,2200,Thu Jan 22 2015 07:00:00 GMT-0800 (PST),2015-01-22,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0e5220020,az,4,51419,silver,black,dtg operations inc,14500,14300,Thu Jan 22 2015 03:30:00 GMT-0800 (PST),2015-01-22,1
2014,FORD,MUSTANG,V6,Convertible,,1zvbp8em0e5243670,az,19,52242,red,black,the hertz corporation,14400,13400,Thu Jan 22 2015 03:30:00 GMT-0800 (PST),2015-01-22,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1d5276384,az,32,56596,black,black,dtg operations inc,12700,12400,Thu Jan 29 2015 03:30:00 GMT-0800 (PST),2015-01-29,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxd5272236,az,31,58800,black,black,dtg operations inc,12550,12100,Thu Jan 29 2015 03:30:00 GMT-0800 (PST),2015-01-29,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5d5203907,az,42,22135,gray,black,dtg operations inc,14250,13800,Thu Jan 22 2015 03:30:00 GMT-0800 (PST),2015-01-22,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9d5260188,az,43,54850,black,black,dtg operations inc,12750,12100,Thu Jan 22 2015 03:30:00 GMT-0800 (PST),2015-01-22,1
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9c5217047,ca,19,58889,yellow,black,dtg operations inc,11750,9500,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5c5272806,ca,47,23097,black,black,ford motor credit company llc pd,15100,15400,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2010,FORD,MUSTANG,GT,Convertible,automatic,1zvbp8fh9a5118128,pa,47,25598,red,black,fred martin motor co,18400,19900,Wed Jan 21 2015 01:00:00 GMT-0800 (PST),2015-01-21,1
2008,FORD,MUSTANG,GT Premium,Convertible,manual,1zvht85h385186300,wa,42,47358,black,black,crossborder vehicle sales ltd,13850,16600,Wed Jan 21 2015 04:30:00 GMT-0800 (PST),2015-01-21,1
2007,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvft84n875301647,fl,21,127162,black,black,greenway ford inc,5550,4800,Wed Jan 21 2015 01:25:00 GMT-0800 (PST),2015-01-21,1
2005,FORD,MUSTANG,Premium,Convertible,manual,1zvft84n355194780,il,3,57083,blue,gray,four leaf finance,6325,7700,Thu Jan 22 2015 02:00:00 GMT-0800 (PST),2015-01-22,1
2004,FORD,MUSTANG,GT Deluxe,Convertible,,1fafp45x54f175310,va,27,86841,white,white,ourismans rockmont chevrolet,5925,7300,Thu Jan 22 2015 01:35:00 GMT-0800 (PST),2015-01-22,1
2003,FORD,THUNDERBIRD,Deluxe,Convertible,automatic,1fahp60a73y102692,fl,33,100726,red,black,coconut creek auto mall,8875,7800,Thu Jan 29 2015 02:30:00 GMT-0800 (PST),2015-01-29,1
2000,FORD,MUSTANG,Base,Convertible,automatic,1fafp444xyf124222,fl,19,169995,green,gray,tmx finance dba instaloan lakeland fl1,1325,700,Wed Jan 21 2015 08:31:00 GMT-0800 (PST),2015-01-21,1
1999,FORD,MUSTANG,GT,Convertible,automatic,1fafp45x9xf143965,pa,37,69307,black,beige,r hollenshead auto sales inc,3450,4100,Fri Jan 23 2015 01:00:00 GMT-0800 (PST),2015-01-23,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2e5210637,nv,35,58334,gray,black,the hertz corporation,13650,13100,Fri Jan 23 2015 04:00:00 GMT-0800 (PST),2015-01-23,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5e5266782,fl,42,28455,red,black,enterprise vehicle exchange/ars/coconut creek,17450,17700,Fri Jan 30 2015 01:00:00 GMT-0800 (PST),2015-01-30,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6e5229398,nv,43,55771,silver,black,the hertz corporation,13950,13500,Fri Jan 23 2015 04:00:00 GMT-0800 (PST),2015-01-23,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8e5205880,nv,29,63056,black,black,dtg operations inc,13050,12800,Fri Jan 23 2015 04:00:00 GMT-0800 (PST),2015-01-23,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1e5210631,nv,31,61816,red,black,dtg operations inc,13200,13600,Fri Jan 23 2015 04:00:00 GMT-0800 (PST),2015-01-23,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1e5310499,ca,2,23066,gray,black,enterprise vehicle exchange / tra / rental / tulsa,18000,12100,Thu Jan 22 2015 04:00:00 GMT-0800 (PST),2015-01-22,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5e5231725,nv,38,56127,silver,black,the hertz corporation,14900,14200,Fri Jan 23 2015 04:00:00 GMT-0800 (PST),2015-01-23,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0d5206441,ca,34,48591,blue,black,ford motor credit company llc pd,13150,15000,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em3d5260199,nv,27,59303,silver,black,dtg operations inc,12450,10500,Fri Jan 23 2015 04:00:00 GMT-0800 (PST),2015-01-23,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxd5224560,nv,32,56049,green,black,fox rent a car,12650,12200,Fri Jan 23 2015 04:00:00 GMT-0800 (PST),2015-01-23,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8d5234360,tx,4,74252,white,black,remarketing by ge/ak&y enterprises inc,11500,12500,Thu Jan 22 2015 03:00:00 GMT-0800 (PST),2015-01-22,1
2009,FORD,MUSTANG,Deluxe,Convertible,,1zvht84n395115753,nc,19,73188,blue,beige,prestige financial services,7550,5500,Tue Jan 27 2015 01:30:00 GMT-0800 (PST),2015-01-27,1
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5c5273695,ca,34,51389,blue,black,the hertz corporation,12150,12100,Thu Jan 22 2015 03:30:00 GMT-0800 (PST),2015-01-22,1
2010,FORD,MUSTANG,GT,Convertible,automatic,1zvbp8fh3a5127343,fl,38,58256,black,black,elder ford of tampa,16400,15800,Thu Jan 22 2015 01:45:00 GMT-0800 (PST),2015-01-22,1
2007,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvft84n175315826,tx,25,133386,red,black,dt credit corporation,5475,4200,Tue Jan 27 2015 03:00:00 GMT-0800 (PST),2015-01-27,1
2006,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvft84n165235151,tx,4,118396,black,black,dt credit corporation,5450,6400,Tue Jan 27 2015 03:00:00 GMT-0800 (PST),2015-01-27,1
2006,FORD,MUSTANG,Premium,Convertible,automatic,1zvht84nx65150480,pa,21,82904,blue,black,remarketing by ge/manheim pennsylvania,7625,5200,Fri Jan 23 2015 01:00:00 GMT-0800 (PST),2015-01-23,1
2005,FORD,MUSTANG,Premium,Convertible,automatic,1zvft84n555227715,ca,31,111126,gray,tan,valley kia,4025,5200,Thu Jan 22 2015 04:00:00 GMT-0800 (PST),2015-01-22,1
2004,FORD,THUNDERBIRD,Premium,Convertible,,1fahp60a84y100029,pa,41,55208,burgundy,beige,r hollenshead auto sales inc,12950,14000,Fri Jan 30 2015 01:00:00 GMT-0800 (PST),2015-01-30,1
2000,FORD,MUSTANG,GT,Convertible,manual,1fafp45x6yf227744,pa,46,8419,red,black,adcock brothers inc,3250,11000,Fri Jan 23 2015 01:30:00 GMT-0800 (PST),2015-01-23,1
2000,FORD,MUSTANG,GT,Convertible,automatic,1fafp45x2yf302925,ga,28,149055,red,black,mall of georgia mazda,1875,3300,Thu Jan 22 2015 02:00:00 GMT-0800 (PST),2015-01-22,1
1998,FORD,MUSTANG,GT,Convertible,automatic,1fafp45x1wf248935,mo,19,85736,beige,brown,blackhawk finance,2400,2500,Tue Jan 27 2015 03:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0e5227114,ca,39,62890,silver,black,dtg operations inc,13150,13500,Tue Jan 27 2015 04:30:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em3e5227222,ca,41,58355,white,black,dtg operations inc,13700,13900,Tue Jan 27 2015 04:30:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0e5232099,ca,31,57312,white,beige,dtg operations inc,13850,14300,Tue Jan 27 2015 04:30:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7e5213355,nv,44,57106,red,gray,dtg operations inc,13800,13500,Fri Jan 23 2015 04:00:00 GMT-0800 (PST),2015-01-23,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5213311,ca,31,64000,blue,black,dtg operations inc,13000,12700,Tue Jan 27 2015 04:30:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8e5217785,ca,43,61089,black,black,dtg operations inc,13350,13000,Tue Jan 27 2015 04:30:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,GT,Convertible,,1zvbp8ff6e5314404,qc,49,8486,silver,black,ford motor company of canada,28400,29900,Tue Jan 27 2015 02:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8e5220024,ca,23,59863,white,black,dtg operations inc,13500,11500,Tue Jan 27 2015 04:30:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7e5205899,ca,37,60768,black,black,dtg operations inc,13400,13700,Tue Jan 27 2015 04:30:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxe5314308,mo,5,12377,red,tan,ford motor credit company,19450,22300,Tue Jan 27 2015 05:30:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7e5314315,mo,49,11415,blue,black,ford motor credit company,19550,19200,Tue Jan 27 2015 05:30:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5213339,ca,32,61286,black,black,dtg operations inc,13350,13200,Tue Jan 27 2015 04:30:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6e5293330,ca,1,33064,red,black,enterprise vehicle exchange / tra / rental / tulsa,16850,12700,Tue Jan 27 2015 04:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6e5227070,ca,37,63632,red,black,dtg operations inc,13050,13500,Tue Jan 27 2015 04:30:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4e5314322,mo,5,13172,red,gray,ford motor credit company,19350,19300,Tue Jan 27 2015 05:30:00 GMT-0800 (PST),2015-01-27,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6d5234485,ca,35,61358,silver,black,dtg operations inc,12450,12600,Tue Jan 27 2015 04:30:00 GMT-0800 (PST),2015-01-27,1
2002,FORD,THUNDERBIRD,Premium,Convertible,automatic,1fahp60a62y124701,ca,19,94904,red,red,premium auto wholesale,9500,6200,Thu Jan 22 2015 04:00:00 GMT-0800 (PST),2015-01-22,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em3e5238303,fl,44,35074,red,black,ez rent a car inc,16600,16000,Tue Jan 27 2015 01:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8e5238295,fl,34,37111,black,black,ez rent a car inc,16350,15700,Tue Jan 27 2015 01:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxe5238346,fl,41,35273,black,black,ez rent a car inc,16600,15900,Tue Jan 27 2015 01:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,,1zvbp8em6e5238361,fl,39,39568,blue,gray,ez rent a car inc,16050,15600,Tue Jan 27 2015 01:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5e5238366,fl,41,37981,blue,black,ez rent a car inc,16250,15800,Tue Jan 27 2015 01:00:00 GMT-0800 (PST),2015-01-27,1
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7c5287193,tx,19,61624,red,black,the hertz corporation,11450,10100,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2009,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvht84n195118697,pa,42,30596,red,black,capa wholesale cars inc,8375,11000,Fri Jan 23 2015 01:30:00 GMT-0800 (PST),2015-01-23,1
2004,FORD,THUNDERBIRD,Premium,Convertible,automatic,1fahp60a14y112104,nv,35,49127,red,black,ford country,13650,13800,Fri Jan 23 2015 03:45:00 GMT-0800 (PST),2015-01-23,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4e5299689,oh,46,21423,red,black,pauley motor car co preowned vehicles llc,18300,18600,Tue Jan 27 2015 01:30:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1e5272109,fl,4,27413,blue,black,enterprise vehicle exchange/ars/coconut creek,17550,17800,Fri Jan 30 2015 01:00:00 GMT-0800 (PST),2015-01-30,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5210778,fl,43,40988,white,gray,ars/avis budget group,17350,18000,Thu Jan 29 2015 01:00:00 GMT-0800 (PST),2015-01-29,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6e5263549,fl,41,20025,black,black,enterprise vehicle exchange/ars/coconut creek,18500,18700,Fri Jan 30 2015 01:00:00 GMT-0800 (PST),2015-01-30,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2d5239439,tn,19,40887,—,gray,exeter finance corp,13500,10100,Wed Jan 28 2015 02:30:00 GMT-0800 (PST),2015-01-28,1
1997,FORD,MUSTANG,Base,Convertible,automatic,1falp4447vf159671,tx,19,140045,yellow,gray,automotive remarketing inc,1150,700,Tue Jan 27 2015 02:30:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6e5238330,fl,41,31836,silver,black,ez rent a car inc,17000,15800,Tue Jan 27 2015 01:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2e5238342,fl,34,35616,gray,black,ez rent a car inc,16550,15900,Tue Jan 27 2015 01:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5238371,fl,26,36310,white,black,ez rent a car inc,16450,15000,Tue Jan 27 2015 01:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7e5238336,fl,35,35636,silver,black,ez rent a car inc,16550,15800,Tue Jan 27 2015 01:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1e5238333,fl,36,36608,silver,black,ez rent a car inc,16400,15700,Tue Jan 27 2015 01:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0e5227081,ca,42,63593,white,black,dtg operations inc,13050,13000,Wed Jan 28 2015 04:30:00 GMT-0800 (PST),2015-01-28,1
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1c5270616,ca,35,59705,white,black,dtg operations inc,11650,11800,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1c5273290,ca,28,53748,black,black,dtg operations inc,12200,11700,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4c5273316,ca,35,55573,red,black,dtg operations inc,12050,12800,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2010,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8en4a5117136,ca,33,159433,gray,beige,wells fargo dealer services,8150,8600,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2010,FORD,MUSTANG,V6,Convertible,,1zvbp8en7a5168016,tx,31,101407,blue,beige,gm financial,8700,8500,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),2015-01-28,1
2006,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvft84n865226592,sc,27,144194,gray,gray,east coast volkswagen,4850,5400,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),2015-01-28,1
2006,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvft84nx65226576,tx,19,121389,red,tan,ar auto sales,5375,5000,Wed Jan 28 2015 02:30:00 GMT-0800 (PST),2015-01-28,1
2003,FORD,MUSTANG,Premium,Convertible,automatic,1fafp44473f410361,fl,28,82004,yellow,black,autonation chevrolet pembroke pines,3500,3800,Tue Jan 27 2015 10:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2e5293180,fl,44,23075,red,beige,enterprise vehicle exchange/ars/coconut creek,18100,19800,Fri Jan 30 2015 01:00:00 GMT-0800 (PST),2015-01-30,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4e5229481,ca,35,53660,black,black,dtg operations inc,14300,13700,Wed Jan 28 2015 04:30:00 GMT-0800 (PST),2015-01-28,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5208156,ca,25,49058,gray,black,sun community fcu,14850,14200,Wed Jan 28 2015 04:30:00 GMT-0800 (PST),2015-01-28,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em3e5205883,ca,36,66889,red,black,dtg operations inc,12650,12500,Wed Jan 28 2015 04:30:00 GMT-0800 (PST),2015-01-28,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0d5272164,ca,42,51487,blue,black,dtg operations inc,12950,12400,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4d5229785,ca,39,56372,white,black,dtg operations inc,12700,12300,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0d5214152,ca,35,49992,red,black,dtg operations inc,13050,12801,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2d5272442,tn,39,55123,blue,black,dollar thrifty auto group/faao,12750,12800,Wed Jan 28 2015 02:30:00 GMT-0800 (PST),2015-01-28,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6d5276431,wa,49,62575,gray,black,dtag,12350,12000,Wed Jan 28 2015 04:30:00 GMT-0800 (PST),2015-01-28,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5d5229858,ca,34,57972,silver,—,dtg operations inc,12600,12300,Wed Jan 28 2015 04:30:00 GMT-0800 (PST),2015-01-28,1
2002,FORD,MUSTANG,GT Deluxe,Convertible,automatic,1fafp45x42f128525,ga,3,135277,white,black,five star nissan,2125,3300,Fri Jan 30 2015 03:00:00 GMT-0800 (PST),2015-01-30,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2d5203699,ca,29,61015,black,black,dtg operations inc,12450,11800,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2d5203704,ca,28,52261,red,beige,dtg operations inc,12900,12000,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6d5203690,ca,29,61761,red,black,dtg operations inc,12400,11500,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7c5270572,tx,39,78728,white,black,exeter finance corp,9900,11700,Tue Jan 27 2015 02:30:00 GMT-0800 (PST),2015-01-27,1
2013,FORD,MUSTANG,V6,Convertible,,1zvbp8em5d5214129,ca,37,58081,white,gray,dtg operations inc,12600,12000,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2001,FORD,MUSTANG,GT Premium,Convertible,automatic,1fafp45x31f114940,fl,37,22497,red,beige,continental auto group,4450,15000,Tue Jan 27 2015 01:30:00 GMT-0800 (PST),2015-01-27,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7d5272159,ca,43,53060,red,black,dtg operations inc,12850,12400,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2010,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8en1a5116283,fl,23,87393,—,brown,ford motor credit company llc,8825,7500,Thu Jan 29 2015 01:00:00 GMT-0800 (PST),2015-01-29,1
2006,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvft84n965103108,nc,27,57082,red,beige,hendrick chevrolet cadillac,6900,7600,Wed Jan 28 2015 06:30:00 GMT-0800 (PST),2015-01-28,1
2005,FORD,MUSTANG,GT Deluxe,Convertible,manual,1zvht85h455176810,fl,24,70315,blue,black,nicholas financial inc/clearwater,8975,9500,Thu Jan 29 2015 07:01:00 GMT-0800 (PST),2015-01-29,1
2003,FORD,THUNDERBIRD,Deluxe,Convertible,automatic,1fahp60a63y100805,ca,41,37752,white,black,high bid trading co inc,15000,14000,Wed Jan 28 2015 04:15:00 GMT-0800 (PST),2015-01-28,1
1999,FORD,MUSTANG,Base,Convertible,manual,1fafp4449xf139678,ca,2,178377,red,tan,800 loan mart,1125,600,Tue Jan 27 2015 05:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5208545,az,32,63011,gray,black,dtg operations inc,13100,13200,Thu Jan 29 2015 03:30:00 GMT-0800 (PST),2015-01-29,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5e5227125,az,29,53047,silver,black,dtg operations inc,14350,13900,Thu Jan 29 2015 03:30:00 GMT-0800 (PST),2015-01-29,1
2014,FORD,MUSTANG,V6,Convertible,,1zvbp8em0e5227128,pa,34,59946,silver,black,dtg operations inc,13500,13800,Fri Jan 30 2015 01:00:00 GMT-0800 (PST),2015-01-30,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4e5292094,fl,22,11473,blue,tan,onemain rem/advance automotive sales & financing,19550,16200,Tue Jan 27 2015 16:00:00 GMT-0800 (PST),2015-01-27,1
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4c5253695,fl,49,16574,white,black,ford motor credit company llc,15700,16200,Fri Jan 30 2015 01:00:00 GMT-0800 (PST),2015-01-30,1
2010,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8en2a5122884,tx,29,102896,red,black,motorcars of south texas,8625,8600,Wed Jan 28 2015 01:15:00 GMT-0800 (PST),2015-01-28,1
2003,FORD,MUSTANG,Premium,Convertible,,1fafp44463f440760,fl,19,149183,blue,black,courtesy toyota of brandon,2050,2200,Thu Jan 29 2015 08:20:00 GMT-0800 (PST),2015-01-29,1
2001,FORD,MUSTANG,Deluxe,Convertible,automatic,1fafp44471f257414,fl,19,185403,blue,gray,hyundai of st augustine,1450,900,Tue Jan 27 2015 10:00:00 GMT-0800 (PST),2015-01-27,1
2013,FORD,MUSTANG,V6,Convertible,,1zvbp8em2d5217151,pa,45,67312,—,brown,ge fleet services for itself/servicer,10750,14900,Fri Jan 30 2015 01:00:00 GMT-0800 (PST),2015-01-30,1
